booking_id,customer_id,hotel_id,room_id,booking_date,check_in_date,check_out_date,lead_time,adults,children,meal_plan,market_segment,booking_status,adr,total_nights,special_requests,booking_channel,discount_percentage,booking_revenue,total_guests
11017,2606,58,1828,2025-01-02,2025-03-19,2025-03-29,76,2,2,Half Board,Travel Agent,Confirmed,11154,10,0,Website,28,111540,4
11018,623,73,323,2024-08-07,2024-09-13,2024-09-24,37,5,3,Full Board,Corporate,Canceled,13537,11,1,App,15,148907,8
11019,4929,34,560,2024-06-11,2024-06-29,2024-07-01,18,2,1,Breakfast,Offline,Canceled,20528,2,2,Walk-in,34,41056,3
11020,1938,67,1781,2025-06-28,2025-07-25,2025-07-28,27,1,0,Half Board,Corporate,Confirmed,14033,3,4,Travel Agent,2,42099,1
11021,3339,23,49,2025-01-12,2025-03-25,2025-03-27,72,3,2,Breakfast,Travel Agent,Canceled,8898,2,1,Travel Agent,35,17796,5
11022,360,87,1700,2024-10-30,2024-12-12,2024-12-27,43,5,2,Half Board,Online,Checked Out,14348,15,4,Website,36,215220,7
11023,4931,50,1900,2025-03-03,2025-03-22,2025-03-23,19,4,4,Half Board,Online,Checked Out,3976,1,3,Walk-in,11,3976,8
11024,97,63,342,2024-05-13,2024-06-19,2024-06-30,37,2,2,Full Board,Corporate,Canceled,12414,11,1,Website,26,136554,4
11025,3810,88,1547,2024-09-18,2024-09-24,2024-10-05,6,2,4,Half Board,Offline,Checked Out,20814,11,0,Website,19,228954,6
11026,3608,61,1493,2025-07-31,2025-09-05,2025-09-20,36,1,2,Half Board,Online,Canceled,21867,15,5,Walk-in,4,328005,3
11027,442,28,61,2025-07-28,2025-10-02,2025-10-05,66,4,3,Full Board,Online,Canceled,23806,3,3,App,11,71418,7
11028,468,78,687,2026-01-17,2026-04-06,2026-04-10,79,3,4,Breakfast,Online,Canceled,17003,4,4,Website,37,68012,7
11029,2522,44,1684,2024-09-27,2024-11-01,2024-11-14,35,5,0,Breakfast,Corporate,Canceled,5913,13,0,Walk-in,3,76869,5
11030,3540,3,1924,2025-10-15,2025-10-25,2025-10-31,10,2,4,Half Board,Corporate,Checked Out,15807,6,4,App,8,94842,6
11031,3117,14,1776,2024-07-16,2024-08-29,2024-08-31,44,3,2,Breakfast,Offline,Confirmed,16739,2,5,Travel Agent,16,33478,5
11032,1146,23,661,2026-01-06,2026-02-15,2026-02-23,40,4,4,Full Board,Corporate,Canceled,6892,8,1,App,31,55136,8
11033,3357,7,1915,2025-09-24,2025-11-13,2025-11-24,50,3,4,Half Board,Travel Agent,Canceled,3370,11,3,Website,9,37070,7
11034,3802,87,1532,2024-07-19,2024-07-21,2024-08-01,2,1,4,Breakfast,Online,Canceled,3233,11,1,Walk-in,14,35563,5
11035,117,30,1364,2025-03-15,2025-04-28,2025-04-29,44,5,3,Full Board,Corporate,Confirmed,4566,1,2,Website,36,4566,8
11036,3490,62,443,2024-09-10,2024-09-30,2024-10-01,20,3,2,Breakfast,Travel Agent,Canceled,13678,1,1,Walk-in,38,13678,5
11037,3072,53,1194,2025-03-27,2025-06-16,2025-06-19,81,1,4,Full Board,Travel Agent,Canceled,14647,3,3,App,36,43941,5
11038,2978,78,859,2025-05-10,2025-07-28,2025-08-02,79,4,0,Full Board,Offline,Confirmed,20520,5,4,App,17,102600,4
11039,3921,99,1375,2026-03-16,2026-04-29,2026-05-12,44,3,2,Full Board,Corporate,Checked Out,20326,13,4,Walk-in,24,264238,5
11040,669,15,634,2026-02-03,2026-04-25,2026-05-09,81,3,3,Half Board,Travel Agent,Checked Out,12586,14,3,App,36,176204,6
11041,3873,65,1955,2025-10-28,2025-11-11,2025-11-16,14,4,4,Full Board,Online,Checked Out,24026,5,5,App,30,120130,8
11042,4095,12,1080,2025-09-11,2025-11-29,2025-12-14,79,1,0,Half Board,Travel Agent,Confirmed,17452,15,4,Website,5,261780,1
11043,2800,80,1541,2026-03-29,2026-05-10,2026-05-20,42,5,2,Half Board,Travel Agent,Canceled,4732,10,2,Website,25,47320,7
11044,2899,12,904,2025-12-25,2026-03-02,2026-03-06,67,2,1,Breakfast,Online,Canceled,24658,4,0,App,0,98632,3
11045,2158,2,1723,2025-09-01,2025-11-25,2025-11-29,85,1,3,Full Board,Offline,Confirmed,13017,4,1,Website,11,52068,4
11046,1651,49,1463,2025-07-29,2025-08-10,2025-08-16,12,1,4,Breakfast,Corporate,Confirmed,18907,6,0,App,32,113442,5
11047,2678,100,974,2024-10-03,2024-12-01,2024-12-09,59,5,3,Breakfast,Travel Agent,Checked Out,21164,8,0,Website,16,169312,8
11048,1913,73,216,2025-04-03,2025-04-23,2025-04-28,20,2,0,Half Board,Travel Agent,Checked Out,20820,5,0,Website,16,104100,2
11049,1384,87,879,2025-09-26,2025-11-27,2025-11-29,62,2,3,Full Board,Offline,Confirmed,9767,2,0,Website,39,19534,5
11050,2161,69,1273,2025-08-04,2025-09-09,2025-09-22,36,5,2,Breakfast,Corporate,Confirmed,9557,13,4,App,32,124241,7
11051,1081,22,72,2025-03-26,2025-06-04,2025-06-13,70,5,0,Half Board,Travel Agent,Confirmed,20225,9,3,Travel Agent,27,182025,5
11052,1647,15,1950,2025-09-10,2025-10-31,2025-11-12,51,1,3,Full Board,Online,Confirmed,8668,12,0,Travel Agent,25,104016,4
11053,4423,64,1636,2025-08-05,2025-09-19,2025-09-26,45,1,1,Half Board,Corporate,Checked Out,9087,7,5,App,0,63609,2
11054,2319,2,1172,2026-04-11,2026-06-06,2026-06-17,56,4,4,Breakfast,Online,Confirmed,17791,11,2,Travel Agent,22,195701,8
11055,1002,87,28,2024-07-06,2024-08-02,2024-08-08,27,3,1,Full Board,Online,Confirmed,17876,6,4,Travel Agent,28,107256,4
11056,1126,83,1561,2024-12-20,2025-01-30,2025-02-11,41,1,1,Full Board,Online,Canceled,14496,12,3,App,12,173952,2
11057,1750,96,101,2025-04-20,2025-07-02,2025-07-12,73,2,3,Full Board,Offline,Checked Out,12143,10,5,Walk-in,34,121430,5
11058,1005,37,1812,2025-02-03,2025-04-23,2025-04-25,79,1,3,Half Board,Offline,Canceled,12156,2,0,Walk-in,2,24312,4
11059,495,43,1155,2026-02-17,2026-05-10,2026-05-20,82,1,1,Full Board,Online,Confirmed,11232,10,3,Website,17,112320,2
11060,1992,78,1510,2026-04-12,2026-06-30,2026-07-05,79,2,4,Half Board,Online,Canceled,23059,5,3,Travel Agent,9,115295,6
11061,2672,43,235,2024-07-20,2024-09-27,2024-10-04,69,1,3,Breakfast,Online,Confirmed,4042,7,3,Website,23,28294,4
11062,3580,65,1133,2024-11-19,2024-12-10,2024-12-24,21,5,1,Half Board,Travel Agent,Checked Out,18354,14,0,Website,30,256956,6
11063,233,61,1283,2024-10-28,2024-11-21,2024-12-03,24,1,0,Breakfast,Online,Checked Out,22293,12,2,Travel Agent,37,267516,1
11064,4840,81,283,2026-05-01,2026-05-24,2026-05-25,23,3,4,Breakfast,Corporate,Canceled,10328,1,2,Travel Agent,33,10328,7
11065,1487,15,1735,2025-02-05,2025-02-26,2025-03-08,21,4,1,Full Board,Online,Confirmed,8796,10,1,Walk-in,5,87960,5
11066,236,24,1437,2024-10-04,2024-10-23,2024-10-28,19,3,1,Half Board,Corporate,Checked Out,24665,5,0,Walk-in,33,123325,4
11067,1315,81,141,2024-06-30,2024-09-05,2024-09-08,67,5,0,Full Board,Online,Canceled,12154,3,0,Website,7,36462,5
11068,3418,21,1263,2024-07-17,2024-10-01,2024-10-08,76,2,4,Full Board,Offline,Checked Out,11746,7,1,Travel Agent,3,82222,6
11069,4414,9,1716,2025-09-21,2025-12-14,2025-12-17,84,5,1,Full Board,Offline,Confirmed,23580,3,2,Travel Agent,35,70740,6
11070,587,91,814,2025-03-10,2025-03-31,2025-04-04,21,3,3,Full Board,Online,Confirmed,10331,4,3,Website,17,41324,6
11071,834,3,8,2024-12-15,2025-02-05,2025-02-12,52,5,4,Half Board,Travel Agent,Confirmed,8793,7,2,Travel Agent,33,61551,9
11072,3066,45,1951,2026-03-15,2026-05-30,2026-06-11,76,3,3,Full Board,Corporate,Confirmed,19045,12,2,Travel Agent,31,228540,6
11073,4226,11,1722,2025-04-08,2025-04-11,2025-04-17,3,4,2,Full Board,Offline,Confirmed,19586,6,3,Website,31,117516,6
11074,2490,8,583,2025-03-26,2025-05-21,2025-05-22,56,2,4,Half Board,Online,Confirmed,20877,1,3,Walk-in,9,20877,6
11075,3069,78,1361,2025-04-29,2025-07-03,2025-07-18,65,1,2,Full Board,Offline,Canceled,12765,15,0,App,30,191475,3
11076,4413,61,1892,2026-01-21,2026-04-10,2026-04-19,79,3,4,Breakfast,Corporate,Checked Out,23410,9,3,App,8,210690,7
11077,867,19,1886,2025-03-15,2025-05-19,2025-05-23,65,1,3,Half Board,Corporate,Checked Out,5528,4,4,Website,11,22112,4
11078,3004,6,348,2025-08-17,2025-10-10,2025-10-12,54,4,1,Half Board,Offline,Checked Out,4616,2,3,Walk-in,20,9232,5
11079,4344,45,1163,2026-04-26,2026-06-05,2026-06-15,40,4,0,Full Board,Offline,Checked Out,14935,10,5,Website,10,149350,4
11080,3054,98,504,2024-08-25,2024-09-07,2024-09-16,13,3,0,Breakfast,Offline,Canceled,19348,9,0,App,35,174132,3
11081,4285,18,68,2024-11-25,2024-12-29,2025-01-04,34,3,0,Half Board,Online,Canceled,14809,6,3,Walk-in,4,88854,3
11082,3095,87,170,2025-02-04,2025-04-28,2025-05-08,83,2,2,Half Board,Travel Agent,Canceled,17051,10,0,Website,4,170510,4
11083,1243,51,508,2026-04-06,2026-04-08,2026-04-13,2,5,3,Full Board,Travel Agent,Canceled,17400,5,3,Walk-in,39,87000,8
11084,2842,6,397,2024-07-08,2024-07-27,2024-07-29,19,2,0,Half Board,Travel Agent,Confirmed,24713,2,4,App,32,49426,2
11085,1890,51,1452,2025-11-28,2025-12-10,2025-12-25,12,2,1,Full Board,Corporate,Canceled,21243,15,3,Walk-in,35,318645,3
11086,4105,80,1816,2026-02-23,2026-05-24,2026-05-28,90,5,1,Full Board,Online,Canceled,18800,4,0,Website,38,75200,6
11087,1048,87,1865,2025-09-03,2025-10-10,2025-10-20,37,2,4,Half Board,Offline,Canceled,3935,10,1,Travel Agent,4,39350,6
11088,2270,89,915,2026-03-13,2026-05-10,2026-05-25,58,4,4,Half Board,Travel Agent,Confirmed,17933,15,2,Website,26,268995,8
11089,993,49,1497,2025-12-04,2026-01-27,2026-02-09,54,1,0,Full Board,Corporate,Canceled,23028,13,0,Travel Agent,19,299364,1
11090,893,56,338,2024-11-18,2024-12-09,2024-12-22,21,3,2,Breakfast,Online,Confirmed,3238,13,4,Walk-in,10,42094,5
11091,4295,28,1771,2025-12-28,2026-03-04,2026-03-15,66,5,2,Breakfast,Travel Agent,Checked Out,19002,11,2,App,27,209022,7
11092,439,2,1929,2025-06-07,2025-07-09,2025-07-24,32,1,2,Half Board,Travel Agent,Checked Out,6218,15,0,Website,2,93270,3
11093,937,79,778,2024-11-05,2025-01-05,2025-01-08,61,3,1,Breakfast,Corporate,Canceled,8144,3,1,Walk-in,27,24432,4
11094,1919,85,1123,2025-07-17,2025-08-09,2025-08-23,23,1,3,Half Board,Online,Checked Out,16230,14,4,Walk-in,6,227220,4
11095,3955,6,949,2024-07-22,2024-08-08,2024-08-12,17,1,2,Full Board,Corporate,Confirmed,19108,4,3,Travel Agent,30,76432,3
11096,1114,70,881,2025-04-29,2025-05-19,2025-06-02,20,2,0,Full Board,Travel Agent,Canceled,15290,14,0,Walk-in,29,214060,2
11097,2103,54,1168,2024-08-24,2024-11-01,2024-11-06,69,5,2,Full Board,Travel Agent,Confirmed,5777,5,1,Travel Agent,9,28885,7
11098,4317,79,277,2025-10-25,2026-01-09,2026-01-10,76,3,0,Breakfast,Travel Agent,Checked Out,6221,1,5,App,3,6221,3
11099,3684,43,986,2026-04-21,2026-06-17,2026-06-28,57,3,2,Breakfast,Corporate,Confirmed,5700,11,0,Website,18,62700,5
11100,607,24,867,2025-11-02,2025-12-23,2025-12-29,51,2,1,Full Board,Offline,Checked Out,6782,6,5,Walk-in,31,40692,3
11101,2360,66,1727,2025-01-24,2025-03-20,2025-03-27,55,1,3,Half Board,Offline,Checked Out,24297,7,2,Walk-in,33,170079,4
11102,4477,46,47,2026-02-03,2026-03-11,2026-03-16,36,5,3,Full Board,Corporate,Canceled,9873,5,0,Walk-in,6,49365,8
11103,242,77,314,2024-07-02,2024-09-10,2024-09-12,70,4,2,Full Board,Online,Checked Out,14571,2,2,App,23,29142,6
11104,3017,6,1910,2024-10-07,2024-12-07,2024-12-08,61,2,4,Breakfast,Corporate,Canceled,11247,1,4,Travel Agent,3,11247,6
11105,1199,28,1847,2025-10-21,2026-01-13,2026-01-26,84,2,3,Breakfast,Online,Confirmed,14540,13,4,Travel Agent,35,189020,5
11106,246,99,1746,2025-11-30,2026-02-18,2026-02-22,80,5,0,Full Board,Offline,Confirmed,10378,4,5,Travel Agent,20,41512,5
11107,4730,92,1214,2024-07-10,2024-07-26,2024-08-07,16,5,1,Half Board,Travel Agent,Canceled,7650,12,1,Website,19,91800,6
11108,2163,23,1433,2025-11-12,2026-01-25,2026-02-04,74,2,1,Full Board,Online,Checked Out,8144,10,5,Website,20,81440,3
11109,330,54,81,2026-01-24,2026-04-01,2026-04-15,67,1,0,Breakfast,Corporate,Canceled,7387,14,1,Travel Agent,22,103418,1
11110,1184,61,1702,2025-02-12,2025-03-06,2025-03-16,22,3,4,Full Board,Corporate,Confirmed,13385,10,1,Walk-in,31,133850,7
11111,681,78,23,2025-05-03,2025-05-22,2025-06-03,19,3,2,Breakfast,Corporate,Confirmed,3005,12,2,App,26,36060,5
11112,3126,95,1458,2024-12-07,2025-01-03,2025-01-18,27,4,4,Full Board,Corporate,Canceled,4761,15,0,Walk-in,1,71415,8
11113,2468,76,200,2024-08-09,2024-10-25,2024-10-28,77,3,1,Half Board,Offline,Checked Out,10023,3,2,Walk-in,33,30069,4
11114,2543,53,1718,2025-12-09,2026-02-02,2026-02-14,55,2,2,Half Board,Travel Agent,Canceled,20202,12,4,Walk-in,7,242424,4
11115,1671,23,1766,2026-02-08,2026-04-12,2026-04-27,63,3,4,Half Board,Travel Agent,Confirmed,3481,15,1,Walk-in,21,52215,7
11116,4447,49,978,2025-02-18,2025-05-09,2025-05-18,80,1,2,Half Board,Corporate,Confirmed,18289,9,5,Website,31,164601,3
11117,1549,91,1370,2026-04-20,2026-06-30,2026-07-03,71,1,3,Breakfast,Online,Checked Out,23773,3,3,Website,40,71319,4
11118,84,19,1671,2026-03-03,2026-04-08,2026-04-11,36,5,4,Full Board,Online,Confirmed,21547,3,3,Travel Agent,10,64641,9
11119,3406,57,1828,2026-03-02,2026-05-01,2026-05-04,60,2,1,Full Board,Corporate,Confirmed,19727,3,4,Travel Agent,12,59181,3
11120,1138,3,1738,2025-11-25,2026-02-06,2026-02-10,73,3,4,Half Board,Travel Agent,Canceled,16170,4,1,App,21,64680,7
11121,259,10,1624,2025-02-25,2025-04-27,2025-05-06,61,4,3,Half Board,Offline,Checked Out,9404,9,2,Website,36,84636,7
11122,1377,52,1898,2024-10-08,2024-12-05,2024-12-07,58,4,0,Half Board,Online,Confirmed,23430,2,4,Travel Agent,33,46860,4
11123,1999,13,641,2024-10-24,2024-10-25,2024-11-03,1,5,2,Breakfast,Corporate,Checked Out,16474,9,0,Travel Agent,19,148266,7
11124,4926,28,1064,2026-02-04,2026-02-24,2026-03-03,20,2,1,Full Board,Online,Checked Out,14632,7,1,Travel Agent,36,102424,3
11125,665,1,1643,2024-09-12,2024-09-15,2024-09-24,3,4,4,Half Board,Offline,Canceled,16186,9,1,App,7,145674,8
11126,2428,2,449,2025-04-21,2025-05-24,2025-06-03,33,1,3,Half Board,Travel Agent,Confirmed,23351,10,2,App,26,233510,4
11127,1575,24,1554,2024-12-17,2025-02-09,2025-02-10,54,3,3,Half Board,Offline,Checked Out,20343,1,4,Walk-in,31,20343,6
11128,107,87,265,2024-12-25,2025-03-17,2025-03-26,82,2,1,Half Board,Travel Agent,Confirmed,12137,9,3,Walk-in,37,109233,3
11129,4591,84,1159,2025-03-15,2025-04-04,2025-04-10,20,4,3,Half Board,Travel Agent,Checked Out,9172,6,3,App,27,55032,7
11130,3050,76,1153,2025-01-24,2025-04-01,2025-04-09,67,4,1,Half Board,Travel Agent,Confirmed,5433,8,4,Travel Agent,33,43464,5
11131,1806,82,1521,2024-11-28,2024-12-25,2024-12-27,27,5,3,Full Board,Offline,Canceled,19759,2,5,App,30,39518,8
11132,418,82,28,2024-08-06,2024-09-23,2024-09-24,48,5,1,Full Board,Online,Canceled,20837,1,5,Website,26,20837,6
11133,3372,97,461,2026-01-05,2026-02-16,2026-02-21,42,1,1,Half Board,Travel Agent,Checked Out,23949,5,2,Walk-in,15,119745,2
11134,3775,29,266,2024-12-24,2025-03-01,2025-03-13,67,5,1,Breakfast,Offline,Canceled,20223,12,1,App,0,242676,6
11135,4467,11,1152,2024-12-13,2025-02-05,2025-02-20,54,1,2,Breakfast,Travel Agent,Canceled,19641,15,3,App,3,294615,3
11136,2905,74,1873,2024-06-06,2024-08-10,2024-08-11,65,2,4,Half Board,Offline,Checked Out,5056,1,1,Website,6,5056,6
11137,504,88,1030,2025-06-03,2025-08-22,2025-08-26,80,4,3,Full Board,Online,Checked Out,19450,4,3,Website,13,77800,7
11138,2142,2,1259,2025-12-28,2026-02-19,2026-02-25,53,2,0,Half Board,Online,Canceled,7703,6,2,Walk-in,8,46218,2
11139,642,61,238,2026-02-01,2026-04-14,2026-04-19,72,3,3,Half Board,Travel Agent,Canceled,3607,5,5,Travel Agent,28,18035,6
11140,1274,15,1521,2025-02-25,2025-03-21,2025-03-28,24,4,3,Half Board,Corporate,Checked Out,13226,7,3,App,15,92582,7
11141,2488,38,1828,2024-09-05,2024-11-08,2024-11-19,64,4,0,Full Board,Offline,Canceled,9884,11,4,App,36,108724,4
11142,814,41,216,2024-09-06,2024-10-13,2024-10-23,37,4,0,Half Board,Offline,Checked Out,22143,10,4,Travel Agent,21,221430,4
11143,4938,17,1590,2025-07-01,2025-08-21,2025-08-30,51,3,0,Breakfast,Online,Confirmed,20997,9,4,App,17,188973,3
11144,2777,67,1131,2025-12-29,2026-01-02,2026-01-08,4,3,4,Full Board,Online,Confirmed,11846,6,3,App,14,71076,7
11145,2457,100,404,2025-03-12,2025-04-23,2025-04-27,42,1,1,Half Board,Online,Checked Out,5182,4,2,Website,21,20728,2
11146,2705,76,1212,2025-04-25,2025-06-28,2025-07-03,64,1,0,Full Board,Corporate,Checked Out,20437,5,4,Walk-in,35,102185,1
11147,4484,66,1675,2024-12-02,2025-01-11,2025-01-13,40,2,1,Full Board,Corporate,Canceled,20185,2,2,Travel Agent,13,40370,3
11148,630,35,1825,2024-12-20,2025-01-16,2025-01-19,27,2,3,Breakfast,Corporate,Checked Out,18544,3,2,Travel Agent,32,55632,5
11149,2989,8,1805,2024-09-09,2024-11-08,2024-11-15,60,4,2,Half Board,Corporate,Canceled,6324,7,1,Walk-in,29,44268,6
11150,210,13,1104,2025-04-29,2025-05-18,2025-05-26,19,2,0,Full Board,Travel Agent,Confirmed,23845,8,1,Travel Agent,2,190760,2
11151,4535,92,1113,2024-09-10,2024-10-01,2024-10-13,21,2,3,Full Board,Travel Agent,Checked Out,4726,12,1,Travel Agent,36,56712,5
11152,2132,36,886,2025-07-14,2025-08-17,2025-08-27,34,5,3,Full Board,Offline,Checked Out,3476,10,3,Walk-in,31,34760,8
11153,1356,12,1568,2025-12-08,2026-02-07,2026-02-13,61,3,3,Breakfast,Travel Agent,Confirmed,7716,6,4,Walk-in,23,46296,6
11154,1146,78,1494,2025-03-28,2025-04-16,2025-04-20,19,4,0,Full Board,Offline,Confirmed,3095,4,5,Travel Agent,38,12380,4
11155,3386,69,1961,2025-04-29,2025-05-18,2025-06-02,19,1,1,Half Board,Travel Agent,Canceled,7753,15,0,Website,3,116295,2
11156,2812,46,551,2024-07-30,2024-08-07,2024-08-08,8,5,2,Half Board,Offline,Confirmed,14888,1,1,Walk-in,27,14888,7
11157,4455,56,1056,2026-03-20,2026-03-24,2026-03-27,4,1,0,Breakfast,Online,Canceled,19232,3,0,Travel Agent,26,57696,1
11158,1149,59,339,2024-11-05,2024-12-10,2024-12-17,35,2,1,Full Board,Online,Confirmed,22086,7,5,App,4,154602,3
11159,3211,60,470,2025-08-20,2025-09-03,2025-09-11,14,2,1,Breakfast,Online,Confirmed,19773,8,3,Walk-in,29,158184,3
11160,2881,56,1268,2026-04-17,2026-04-28,2026-05-04,11,4,0,Half Board,Offline,Checked Out,5636,6,0,Travel Agent,9,33816,4
11161,3945,21,1961,2024-11-07,2024-12-05,2024-12-09,28,3,3,Breakfast,Offline,Checked Out,3780,4,4,App,1,15120,6
11162,2920,67,640,2024-12-07,2024-12-31,2025-01-03,24,4,2,Full Board,Online,Checked Out,4923,3,4,Walk-in,16,14769,6
11163,3655,2,1185,2024-07-20,2024-08-05,2024-08-14,16,5,4,Breakfast,Offline,Canceled,3161,9,5,Website,11,28449,9
11164,1237,27,315,2025-09-06,2025-11-05,2025-11-07,60,4,4,Breakfast,Online,Confirmed,23709,2,1,Walk-in,7,47418,8
11165,1477,19,1194,2025-02-18,2025-03-13,2025-03-21,23,1,0,Full Board,Online,Canceled,4030,8,4,App,6,32240,1
11166,1611,95,1588,2024-06-15,2024-09-05,2024-09-16,82,4,3,Full Board,Offline,Confirmed,19976,11,0,Walk-in,17,219736,7
11167,4759,67,558,2025-06-05,2025-07-31,2025-08-06,56,4,3,Half Board,Travel Agent,Checked Out,20298,6,4,App,39,121788,7
11168,3450,63,1219,2024-09-02,2024-11-18,2024-12-01,77,5,0,Breakfast,Offline,Checked Out,24527,13,3,Walk-in,0,318851,5
11169,4655,98,1475,2025-12-11,2026-01-08,2026-01-12,28,4,3,Breakfast,Travel Agent,Confirmed,21921,4,1,App,28,87684,7
11170,970,97,741,2025-08-06,2025-08-20,2025-08-21,14,4,4,Breakfast,Corporate,Canceled,11045,1,3,Walk-in,29,11045,8
11171,4625,17,1355,2025-12-11,2026-02-06,2026-02-17,57,3,1,Half Board,Travel Agent,Checked Out,9678,11,4,Walk-in,37,106458,4
11172,4959,92,300,2025-05-05,2025-06-06,2025-06-07,32,3,1,Half Board,Offline,Checked Out,24813,1,0,App,14,24813,4
11173,4282,64,798,2024-06-26,2024-08-03,2024-08-16,38,5,2,Full Board,Online,Canceled,23834,13,0,Website,8,309842,7
11174,739,69,1261,2024-08-08,2024-08-24,2024-09-03,16,3,2,Breakfast,Corporate,Canceled,9462,10,2,Travel Agent,32,94620,5
11175,2099,97,1213,2025-11-13,2026-01-08,2026-01-23,56,1,1,Half Board,Online,Checked Out,10312,15,3,App,14,154680,2
11176,2311,5,1817,2025-03-25,2025-05-20,2025-05-28,56,1,2,Breakfast,Online,Checked Out,8449,8,1,Website,34,67592,3
11177,1838,60,1157,2024-07-26,2024-10-02,2024-10-13,68,2,2,Half Board,Travel Agent,Canceled,8420,11,4,Walk-in,15,92620,4
11178,3346,72,1301,2024-06-05,2024-07-07,2024-07-16,32,2,2,Full Board,Offline,Checked Out,23519,9,1,Website,5,211671,4
11179,1177,36,628,2024-08-30,2024-10-06,2024-10-10,37,4,1,Breakfast,Corporate,Canceled,19927,4,0,Walk-in,24,79708,5
11180,4958,87,1155,2025-09-02,2025-09-19,2025-10-01,17,1,0,Full Board,Offline,Canceled,10195,12,3,App,1,122340,1
11181,1646,27,320,2026-01-13,2026-03-26,2026-04-04,72,3,4,Half Board,Offline,Canceled,16987,9,1,App,31,152883,7
11182,3532,55,1576,2025-03-31,2025-06-10,2025-06-23,71,4,2,Half Board,Offline,Checked Out,14010,13,1,Travel Agent,34,182130,6
11183,1190,39,1374,2024-10-15,2024-12-10,2024-12-12,56,4,2,Full Board,Offline,Canceled,8388,2,5,Walk-in,30,16776,6
11184,1751,11,356,2024-07-18,2024-10-14,2024-10-21,88,3,1,Full Board,Offline,Checked Out,15690,7,1,Website,22,109830,4
11185,2449,37,1442,2026-01-11,2026-01-15,2026-01-22,4,5,0,Breakfast,Offline,Canceled,10113,7,0,Walk-in,9,70791,5
11186,1393,59,703,2024-09-29,2024-11-26,2024-12-07,58,5,4,Breakfast,Travel Agent,Canceled,3590,11,5,Website,4,39490,9
11187,712,22,67,2024-12-15,2025-02-15,2025-02-23,62,3,4,Full Board,Online,Checked Out,23380,8,3,App,13,187040,7
11188,4815,6,252,2025-06-05,2025-08-11,2025-08-24,67,4,0,Half Board,Online,Confirmed,15290,13,2,Travel Agent,20,198770,4
11189,3859,15,1924,2024-12-11,2025-01-19,2025-01-26,39,5,4,Half Board,Online,Checked Out,5574,7,1,Website,4,39018,9
11190,873,75,996,2025-07-18,2025-09-04,2025-09-11,48,2,0,Full Board,Corporate,Canceled,9340,7,2,App,39,65380,2
11191,1887,29,953,2024-11-14,2024-12-25,2024-12-31,41,4,1,Half Board,Online,Canceled,8396,6,0,Website,23,50376,5
11192,2388,93,313,2026-02-25,2026-03-12,2026-03-14,15,2,4,Half Board,Online,Checked Out,17353,2,1,App,18,34706,6
11193,1119,39,799,2025-09-18,2025-10-31,2025-11-10,43,3,0,Full Board,Corporate,Checked Out,6511,10,1,Website,37,65110,3
11194,2753,89,675,2024-05-28,2024-06-10,2024-06-17,13,1,1,Full Board,Online,Confirmed,18539,7,0,Walk-in,40,129773,2
11195,1751,91,1553,2024-09-22,2024-12-05,2024-12-13,74,5,4,Half Board,Travel Agent,Canceled,9497,8,3,Walk-in,21,75976,9
11196,617,93,1024,2025-10-03,2025-10-31,2025-11-14,28,4,3,Half Board,Offline,Canceled,16630,14,2,Website,38,232820,7
11197,3422,44,1748,2024-07-03,2024-09-22,2024-10-04,81,1,4,Half Board,Travel Agent,Confirmed,11967,12,1,App,14,143604,5
11198,1384,82,630,2024-06-09,2024-08-31,2024-09-12,83,3,1,Full Board,Offline,Confirmed,18297,12,5,App,24,219564,4
11199,749,100,110,2026-03-03,2026-03-20,2026-03-22,17,1,0,Breakfast,Travel Agent,Checked Out,7993,2,5,Travel Agent,40,15986,1
11200,2225,45,1033,2025-12-25,2026-01-31,2026-02-08,37,2,1,Half Board,Travel Agent,Checked Out,17494,8,4,App,7,139952,3
11201,835,50,684,2025-10-08,2025-12-27,2026-01-01,80,3,1,Full Board,Offline,Canceled,18851,5,4,Website,5,94255,4
11202,4997,44,1702,2026-05-06,2026-08-03,2026-08-15,89,4,1,Breakfast,Online,Canceled,15081,12,3,Walk-in,25,180972,5
11203,1251,93,161,2024-10-19,2024-10-31,2024-11-14,12,2,3,Full Board,Travel Agent,Confirmed,15112,14,4,Walk-in,30,211568,5
11204,2738,67,1525,2026-03-12,2026-03-23,2026-04-03,11,2,4,Breakfast,Offline,Checked Out,16881,11,2,App,19,185691,6
11205,1143,35,150,2025-08-08,2025-08-10,2025-08-24,2,2,1,Full Board,Travel Agent,Confirmed,16479,14,2,App,16,230706,3
