booking_id,customer_id,hotel_id,room_id,booking_date,check_in_date,check_out_date,lead_time,adults,children,meal_plan,market_segment,booking_status,adr,total_nights,special_requests,booking_channel,discount_percentage,booking_revenue
10296,1425,40,1048,2025-12-14,2025-12-27,2026-01-02,13,5,0,Breakfast,Online,Checked Out,18186,6,5,Walk-in,16,109116
10297,4891,28,946,2024-05-29,2024-08-09,2024-08-21,72,5,4,Full Board,Online,Confirmed,9665,12,1,App,16,115980
10298,3277,72,440,2025-02-03,2025-04-23,2025-04-26,79,3,3,Half Board,Corporate,Checked Out,3913,3,5,Website,26,11739
10299,2994,30,692,2025-03-22,2025-03-23,2025-03-25,1,3,3,Half Board,Travel Agent,Checked Out,5481,2,5,Website,8,10962
10300,1908,61,415,2024-09-12,2024-10-21,2024-11-02,39,2,0,Breakfast,Corporate,Canceled,11545,12,2,App,18,138540
10301,656,56,1273,2025-07-04,2025-08-08,2025-08-13,35,2,1,Half Board,Travel Agent,Canceled,16501,5,3,Travel Agent,1,82505
10302,4699,17,805,2026-02-24,2026-04-08,2026-04-19,43,5,2,Full Board,Travel Agent,Checked Out,19683,11,1,Travel Agent,8,216513
10303,727,46,1697,2024-08-05,2024-10-30,2024-11-03,86,2,3,Half Board,Travel Agent,Confirmed,20979,4,1,Website,35,83916
10304,1251,27,1480,2025-12-12,2026-01-02,2026-01-05,21,2,4,Half Board,Offline,Canceled,7377,3,1,Walk-in,10,22131
10305,3631,15,518,2024-07-21,2024-09-08,2024-09-22,49,4,2,Full Board,Travel Agent,Confirmed,15116,14,1,Travel Agent,24,211624
10306,1021,18,550,2025-03-31,2025-06-01,2025-06-14,62,1,0,Breakfast,Online,Checked Out,12363,13,3,Walk-in,1,160719
10307,367,74,810,2025-06-02,2025-06-03,2025-06-13,1,2,0,Breakfast,Corporate,Confirmed,5138,10,4,Website,26,51380
10308,486,90,814,2025-02-24,2025-03-28,2025-04-04,32,4,2,Breakfast,Travel Agent,Canceled,9636,7,3,Walk-in,13,67452
10309,4052,2,34,2025-12-08,2026-01-30,2026-02-09,53,1,4,Breakfast,Corporate,Checked Out,10847,10,5,App,28,108470
10310,3198,24,1503,2024-11-11,2025-01-01,2025-01-16,51,2,2,Breakfast,Travel Agent,Checked Out,5862,15,1,Travel Agent,17,87930
10311,3066,64,1087,2025-09-19,2025-12-12,2025-12-26,84,5,1,Full Board,Travel Agent,Canceled,16756,14,2,Website,35,234584
10312,830,96,822,2025-07-12,2025-08-16,2025-08-17,35,1,0,Full Board,Offline,Confirmed,10752,1,4,Travel Agent,4,10752
10313,4164,14,122,2025-10-11,2025-12-22,2025-12-25,72,5,2,Full Board,Online,Confirmed,7079,3,4,Travel Agent,25,21237
10314,2621,20,910,2026-01-19,2026-03-13,2026-03-22,53,1,3,Breakfast,Offline,Checked Out,16237,9,0,Travel Agent,26,146133
10315,2420,38,102,2024-07-07,2024-08-13,2024-08-16,37,2,4,Breakfast,Corporate,Checked Out,4527,3,3,App,6,13581
10316,827,46,1477,2024-05-28,2024-06-12,2024-06-18,15,5,2,Half Board,Offline,Checked Out,19495,6,2,Walk-in,34,116970
10317,194,79,1146,2025-12-12,2026-01-29,2026-01-30,48,4,1,Full Board,Corporate,Checked Out,19107,1,4,Travel Agent,0,19107
10318,4405,79,445,2024-09-26,2024-10-23,2024-10-29,27,4,3,Breakfast,Corporate,Checked Out,21329,6,5,Website,7,127974
10319,213,71,1446,2025-08-08,2025-08-11,2025-08-12,3,3,2,Breakfast,Corporate,Checked Out,24328,1,5,Website,29,24328
10320,3194,7,879,2025-07-14,2025-08-05,2025-08-07,22,3,4,Full Board,Online,Canceled,20989,2,2,App,18,41978
10321,327,5,1689,2026-02-13,2026-04-23,2026-05-08,69,1,1,Half Board,Travel Agent,Checked Out,22881,15,4,App,19,343215
10322,30,35,578,2025-06-17,2025-06-19,2025-07-01,2,2,0,Half Board,Corporate,Canceled,12861,12,3,Walk-in,9,154332
10323,1251,69,896,2024-11-04,2024-12-10,2024-12-23,36,3,2,Full Board,Offline,Confirmed,9380,13,4,App,5,121940
10324,1968,19,425,2024-10-18,2025-01-03,2025-01-17,77,2,3,Full Board,Corporate,Confirmed,8988,14,3,App,16,125832
10325,2731,35,1359,2025-12-26,2026-01-15,2026-01-29,20,1,2,Half Board,Online,Confirmed,7177,14,4,App,29,100478
10326,1761,87,1837,2025-07-15,2025-08-25,2025-08-31,41,4,3,Half Board,Online,Confirmed,16037,6,3,Website,32,96222
10327,1223,2,486,2025-09-29,2025-12-08,2025-12-15,70,2,0,Full Board,Travel Agent,Checked Out,22212,7,2,Walk-in,36,155484
10328,3990,24,1656,2026-04-17,2026-05-30,2026-06-03,43,2,1,Full Board,Offline,Checked Out,24382,4,5,Travel Agent,14,97528
10329,109,90,515,2025-11-21,2026-01-03,2026-01-04,43,4,2,Breakfast,Online,Confirmed,21031,1,2,Walk-in,23,21031
10330,2651,16,1938,2026-03-15,2026-05-15,2026-05-30,61,2,4,Full Board,Offline,Checked Out,6152,15,3,Website,10,92280
10331,2042,90,1830,2024-12-09,2024-12-18,2024-12-19,9,5,0,Half Board,Offline,Confirmed,18661,1,0,Website,0,18661
10332,3490,40,1412,2024-06-11,2024-07-18,2024-07-29,37,4,0,Half Board,Offline,Canceled,24263,11,3,App,22,266893
10333,4465,98,146,2024-09-15,2024-10-23,2024-10-31,38,2,1,Breakfast,Online,Checked Out,6508,8,0,Walk-in,19,52064
10334,229,39,1523,2025-06-03,2025-06-16,2025-06-17,13,3,1,Full Board,Travel Agent,Confirmed,24821,1,2,Website,40,24821
10335,2908,83,1106,2025-03-31,2025-05-16,2025-05-29,46,2,4,Full Board,Corporate,Checked Out,7762,13,2,Travel Agent,38,100906
10336,1156,26,1249,2025-01-22,2025-04-03,2025-04-17,71,1,4,Half Board,Offline,Canceled,3454,14,0,Walk-in,0,48356
10337,1094,21,466,2024-06-07,2024-08-15,2024-08-19,69,2,0,Half Board,Travel Agent,Canceled,6424,4,3,App,10,25696
10338,400,39,311,2025-06-11,2025-06-19,2025-06-27,8,2,2,Half Board,Online,Confirmed,12103,8,3,App,9,96824
10339,4473,84,1428,2024-10-22,2024-11-08,2024-11-18,17,4,1,Full Board,Corporate,Canceled,3948,10,4,Travel Agent,25,39480
10340,4953,22,1153,2026-05-01,2026-05-28,2026-06-12,27,4,4,Breakfast,Corporate,Checked Out,8442,15,4,Website,9,126630
10341,510,12,656,2026-01-19,2026-04-12,2026-04-26,83,5,1,Breakfast,Offline,Checked Out,12604,14,1,Website,29,176456
10342,1703,58,1287,2026-02-17,2026-03-26,2026-04-06,37,5,2,Full Board,Travel Agent,Confirmed,20522,11,4,Travel Agent,37,225742
10343,4675,20,663,2025-07-14,2025-09-07,2025-09-18,55,2,2,Half Board,Corporate,Confirmed,6890,11,5,App,32,75790
10344,4819,95,1944,2026-04-28,2026-07-04,2026-07-18,67,5,4,Full Board,Corporate,Confirmed,13955,14,4,Travel Agent,15,195370
10345,2791,81,1944,2025-05-17,2025-06-11,2025-06-19,25,1,1,Breakfast,Corporate,Canceled,23628,8,1,Walk-in,2,189024
10346,2581,21,333,2025-01-21,2025-03-12,2025-03-27,50,4,4,Half Board,Offline,Canceled,22427,15,0,Walk-in,21,336405
10347,4284,100,520,2025-02-14,2025-03-15,2025-03-27,29,2,2,Full Board,Corporate,Canceled,16470,12,5,Travel Agent,8,197640
10348,4975,2,1956,2024-10-16,2024-11-26,2024-11-27,41,5,3,Breakfast,Corporate,Checked Out,3185,1,0,Website,23,3185
10349,4804,32,680,2024-07-24,2024-10-02,2024-10-16,70,1,1,Full Board,Online,Checked Out,14696,14,3,Walk-in,26,205744
10350,1053,4,1121,2025-08-27,2025-09-14,2025-09-24,18,2,4,Half Board,Online,Checked Out,3549,10,5,Website,12,35490
10351,3276,28,899,2024-08-08,2024-11-04,2024-11-06,88,5,1,Full Board,Travel Agent,Checked Out,24760,2,4,Website,7,49520
10352,849,65,1699,2025-08-01,2025-09-12,2025-09-14,42,4,3,Full Board,Corporate,Checked Out,6693,2,3,Travel Agent,0,13386
10353,4041,83,1221,2024-12-12,2025-01-05,2025-01-09,24,1,1,Half Board,Online,Confirmed,19987,4,5,App,15,79948
10354,2990,2,710,2025-08-05,2025-10-03,2025-10-15,59,5,3,Full Board,Corporate,Confirmed,4270,12,3,Website,31,51240
10355,2384,95,1481,2025-03-14,2025-05-03,2025-05-04,50,5,1,Half Board,Offline,Canceled,19839,1,0,Walk-in,28,19839
10356,2805,7,308,2024-09-01,2024-11-09,2024-11-23,69,3,3,Full Board,Corporate,Canceled,3491,14,2,Website,19,48874
10357,4537,41,1107,2025-04-14,2025-04-20,2025-04-23,6,4,3,Breakfast,Corporate,Checked Out,5449,3,0,App,38,16347
10358,3206,86,398,2025-07-14,2025-07-19,2025-07-29,5,4,0,Breakfast,Online,Confirmed,24559,10,2,Travel Agent,12,245590
10359,1853,68,1055,2024-09-08,2024-11-15,2024-11-16,68,3,4,Full Board,Travel Agent,Canceled,20279,1,2,Walk-in,19,20279
10360,338,58,927,2024-07-29,2024-09-07,2024-09-22,40,3,0,Full Board,Corporate,Confirmed,7075,15,1,Website,38,106125
10361,859,41,1594,2024-05-09,2024-07-03,2024-07-06,55,5,3,Half Board,Corporate,Checked Out,19948,3,4,Travel Agent,12,59844
10362,437,61,1656,2025-11-01,2025-11-22,2025-11-29,21,1,4,Full Board,Corporate,Canceled,7166,7,3,App,37,50162
10363,2408,88,740,2026-02-02,2026-03-13,2026-03-18,39,2,2,Full Board,Offline,Canceled,22603,5,0,Walk-in,12,113015
10364,2265,54,1574,2026-02-16,2026-03-03,2026-03-11,15,4,4,Full Board,Travel Agent,Canceled,12932,8,5,Travel Agent,0,103456
10365,1725,85,1959,2025-07-04,2025-09-17,2025-09-30,75,2,1,Full Board,Corporate,Canceled,24463,13,2,Website,30,318019
10366,328,56,402,2024-06-09,2024-07-25,2024-08-05,46,5,2,Half Board,Travel Agent,Canceled,23776,11,1,Walk-in,17,261536
10367,3553,37,241,2026-03-21,2026-06-06,2026-06-21,77,5,4,Half Board,Corporate,Canceled,23257,15,5,App,15,348855
10368,4827,69,1858,2025-05-30,2025-06-12,2025-06-26,13,4,2,Full Board,Corporate,Checked Out,3880,14,2,Travel Agent,27,54320
10369,1590,54,1551,2024-11-18,2024-11-23,2024-12-04,5,2,0,Full Board,Corporate,Checked Out,15974,11,3,Website,20,175714
10370,2673,54,129,2024-10-09,2024-11-13,2024-11-24,35,5,2,Full Board,Travel Agent,Canceled,11601,11,4,Website,6,127611
10371,847,55,1159,2024-06-25,2024-08-06,2024-08-21,42,4,1,Full Board,Offline,Confirmed,24110,15,0,Website,23,361650
10372,4652,54,105,2025-03-08,2025-06-02,2025-06-07,86,3,3,Full Board,Corporate,Checked Out,19791,5,4,Website,1,98955
10373,71,94,1825,2024-10-09,2024-12-23,2025-01-05,75,3,0,Breakfast,Offline,Confirmed,9794,13,1,Website,19,127322
10374,314,74,972,2025-09-08,2025-11-22,2025-11-27,75,2,4,Full Board,Corporate,Checked Out,10996,5,0,App,39,54980
10375,2863,88,1183,2025-07-23,2025-08-01,2025-08-07,9,1,1,Full Board,Online,Canceled,15021,6,1,Travel Agent,18,90126
10376,1676,98,1555,2025-05-23,2025-06-07,2025-06-20,15,4,4,Half Board,Travel Agent,Canceled,16695,13,0,Travel Agent,12,217035
10377,596,27,1656,2025-10-30,2026-01-15,2026-01-24,77,5,0,Breakfast,Travel Agent,Canceled,24315,9,1,Travel Agent,34,218835
10378,701,66,700,2024-12-19,2025-01-02,2025-01-10,14,1,2,Full Board,Corporate,Canceled,22641,8,4,Walk-in,6,181128
10379,582,36,1111,2025-01-29,2025-02-22,2025-03-01,24,5,1,Half Board,Online,Checked Out,7718,7,4,App,5,54026
10380,1215,21,1629,2026-04-24,2026-05-24,2026-06-02,30,5,1,Full Board,Offline,Canceled,11320,9,4,Website,32,101880
10381,2011,58,1878,2025-01-31,2025-02-10,2025-02-18,10,1,2,Full Board,Online,Canceled,11722,8,0,Walk-in,37,93776
10382,391,78,1895,2024-12-31,2025-02-13,2025-02-27,44,5,3,Breakfast,Corporate,Canceled,16699,14,3,Website,25,233786
10383,4400,20,1553,2025-01-11,2025-03-06,2025-03-16,54,5,3,Breakfast,Offline,Confirmed,13926,10,4,Travel Agent,1,139260
10384,1043,34,761,2026-02-23,2026-03-19,2026-03-21,24,3,2,Full Board,Travel Agent,Confirmed,17514,2,5,Walk-in,21,35028
10385,2397,37,1335,2025-08-16,2025-10-07,2025-10-19,52,4,1,Breakfast,Travel Agent,Confirmed,4672,12,3,App,2,56064
10386,940,47,1660,2024-08-21,2024-10-01,2024-10-06,41,3,2,Breakfast,Online,Checked Out,12326,5,4,Travel Agent,1,61630
10387,2261,59,933,2024-06-22,2024-07-06,2024-07-09,14,4,0,Half Board,Offline,Checked Out,20088,3,3,Walk-in,4,60264
10388,2842,95,156,2026-02-16,2026-02-27,2026-03-10,11,2,4,Breakfast,Offline,Canceled,9837,11,0,Website,29,108207
10389,449,34,440,2024-08-04,2024-08-15,2024-08-17,11,5,0,Full Board,Offline,Confirmed,4837,2,1,Website,15,9674
10390,1536,18,1958,2025-06-22,2025-08-29,2025-09-09,68,1,2,Breakfast,Offline,Canceled,11296,11,2,Travel Agent,0,124256
10391,2310,39,41,2025-10-27,2025-12-10,2025-12-13,44,2,0,Half Board,Offline,Checked Out,13223,3,4,App,9,39669
10392,2130,31,610,2025-11-15,2025-11-26,2025-12-05,11,4,1,Breakfast,Offline,Canceled,4799,9,4,Website,14,43191
10393,3371,28,1431,2025-06-20,2025-06-26,2025-06-27,6,4,3,Breakfast,Offline,Canceled,21515,1,4,Walk-in,28,21515
10394,3387,18,1761,2025-12-25,2026-02-18,2026-03-05,55,3,1,Full Board,Travel Agent,Confirmed,24980,15,0,App,0,374700
10395,4291,56,595,2024-12-08,2024-12-19,2024-12-22,11,5,1,Breakfast,Travel Agent,Confirmed,3306,3,4,Travel Agent,11,9918
10396,490,48,788,2024-11-24,2024-11-28,2024-12-07,4,3,3,Breakfast,Corporate,Canceled,14847,9,3,Walk-in,14,133623
10397,3339,89,1282,2024-09-07,2024-11-08,2024-11-23,62,1,3,Half Board,Travel Agent,Checked Out,23498,15,5,Travel Agent,11,352470
10398,3197,31,1246,2025-05-30,2025-08-14,2025-08-19,76,5,4,Full Board,Corporate,Confirmed,22693,5,1,Travel Agent,23,113465
10399,3842,38,226,2025-06-30,2025-07-12,2025-07-25,12,3,2,Breakfast,Travel Agent,Checked Out,24685,13,1,Website,38,320905
10400,4241,98,1078,2024-08-03,2024-08-04,2024-08-06,1,4,4,Breakfast,Offline,Confirmed,20260,2,1,Walk-in,27,40520
10401,2026,100,708,2025-04-10,2025-04-22,2025-04-28,12,2,4,Half Board,Offline,Confirmed,23573,6,4,Website,14,141438
10402,3250,65,1100,2024-09-15,2024-11-11,2024-11-23,57,2,3,Breakfast,Online,Checked Out,8789,12,2,Walk-in,6,105468
10403,3336,55,13,2025-11-26,2026-01-23,2026-01-25,58,2,3,Half Board,Online,Confirmed,12742,2,3,Walk-in,16,25484
10404,3940,66,392,2025-06-09,2025-06-21,2025-06-23,12,1,3,Full Board,Online,Checked Out,19799,2,4,Website,22,39598
10405,1177,83,485,2025-08-09,2025-08-22,2025-09-03,13,2,0,Half Board,Corporate,Canceled,23535,12,1,Walk-in,34,282420
10406,3613,48,390,2025-06-14,2025-07-10,2025-07-20,26,5,2,Half Board,Corporate,Canceled,13197,10,0,Travel Agent,15,131970
10407,1086,68,308,2025-11-25,2025-12-29,2026-01-03,34,3,3,Half Board,Offline,Canceled,5948,5,3,Website,11,29740
10408,3729,100,916,2025-09-29,2025-11-01,2025-11-03,33,4,1,Breakfast,Corporate,Canceled,18980,2,4,Travel Agent,20,37960
10409,3487,72,1696,2024-11-10,2024-11-26,2024-12-06,16,4,3,Breakfast,Corporate,Canceled,7413,10,0,Travel Agent,13,74130
10410,274,5,371,2025-02-26,2025-03-22,2025-03-28,24,1,3,Full Board,Offline,Canceled,24119,6,0,App,28,144714
10411,1106,94,641,2025-04-10,2025-05-06,2025-05-08,26,1,2,Half Board,Offline,Canceled,11884,2,4,App,40,23768
10412,846,54,1448,2024-12-06,2025-02-06,2025-02-19,62,1,1,Half Board,Travel Agent,Confirmed,23005,13,2,Travel Agent,39,299065
10413,2137,63,1795,2026-04-30,2026-07-24,2026-07-25,85,2,0,Breakfast,Corporate,Checked Out,21255,1,4,Travel Agent,3,21255
10414,4424,79,1983,2025-03-06,2025-03-20,2025-03-23,14,3,1,Breakfast,Corporate,Canceled,22670,3,3,Travel Agent,1,68010
10415,1681,10,1865,2025-08-04,2025-08-27,2025-09-03,23,2,3,Half Board,Corporate,Confirmed,23607,7,1,Walk-in,12,165249
10416,776,44,1033,2025-01-25,2025-04-14,2025-04-26,79,5,3,Full Board,Travel Agent,Canceled,9377,12,2,App,18,112524
10417,276,82,1879,2025-07-17,2025-07-26,2025-07-29,9,3,3,Full Board,Online,Checked Out,8924,3,2,Website,38,26772
10418,3660,29,243,2025-07-02,2025-07-04,2025-07-16,2,5,2,Full Board,Travel Agent,Canceled,23175,12,5,App,35,278100
10419,90,11,290,2024-06-25,2024-08-22,2024-09-03,58,5,1,Half Board,Offline,Checked Out,24296,12,0,Travel Agent,9,291552
10420,4397,80,38,2025-11-09,2026-01-02,2026-01-11,54,3,0,Breakfast,Online,Checked Out,12804,9,0,App,37,115236
10421,4219,57,162,2025-01-14,2025-04-01,2025-04-13,77,2,0,Full Board,Travel Agent,Canceled,23988,12,3,Walk-in,29,287856
10422,4481,28,1397,2025-11-05,2025-12-14,2025-12-26,39,3,4,Breakfast,Travel Agent,Checked Out,15959,12,3,Travel Agent,40,191508
10423,3766,93,1036,2025-11-16,2025-12-17,2025-12-19,31,3,4,Half Board,Travel Agent,Canceled,17690,2,3,Travel Agent,20,35380
10424,3,92,1362,2025-04-21,2025-04-23,2025-04-24,2,2,1,Full Board,Corporate,Confirmed,19222,1,5,Website,39,19222
10425,4467,82,1571,2025-07-17,2025-08-07,2025-08-21,21,2,3,Half Board,Offline,Canceled,3746,14,1,Website,38,52444
10426,4102,1,1721,2024-07-26,2024-10-13,2024-10-26,79,5,4,Half Board,Offline,Canceled,19533,13,4,Website,9,253929
10427,318,41,1729,2024-09-16,2024-12-01,2024-12-02,76,1,4,Breakfast,Travel Agent,Canceled,21398,1,5,Website,35,21398
10428,2365,89,1709,2025-09-15,2025-12-02,2025-12-14,78,2,4,Breakfast,Online,Checked Out,17828,12,4,Website,5,213936
10429,3156,91,888,2026-02-06,2026-03-13,2026-03-18,35,2,2,Half Board,Corporate,Checked Out,5570,5,5,Walk-in,31,27850
10430,979,77,1268,2024-11-04,2024-11-07,2024-11-14,3,2,2,Breakfast,Offline,Checked Out,10393,7,2,Website,21,72751
10431,2226,49,1133,2025-08-21,2025-09-17,2025-09-25,27,2,4,Breakfast,Online,Confirmed,10589,8,4,App,38,84712
10432,4954,34,425,2024-09-18,2024-09-25,2024-10-02,7,5,1,Full Board,Corporate,Checked Out,18033,7,0,Travel Agent,1,126231
10433,2203,88,202,2026-01-06,2026-01-24,2026-02-06,18,2,1,Breakfast,Corporate,Canceled,14192,13,5,App,4,184496
10434,2019,68,123,2026-04-01,2026-05-31,2026-06-13,60,4,0,Breakfast,Corporate,Canceled,18327,13,1,Website,32,238251
10435,3556,77,1264,2026-03-27,2026-04-25,2026-05-05,29,1,4,Full Board,Corporate,Checked Out,23778,10,1,Walk-in,7,237780
10436,1483,81,122,2024-10-25,2024-12-13,2024-12-25,49,3,2,Half Board,Online,Confirmed,5513,12,1,Website,26,66156
10437,1579,53,317,2024-12-18,2025-02-21,2025-02-28,65,3,1,Breakfast,Travel Agent,Checked Out,22558,7,3,Travel Agent,32,157906
10438,1346,14,1284,2025-03-16,2025-06-05,2025-06-19,81,5,1,Breakfast,Travel Agent,Confirmed,9049,14,0,Travel Agent,9,126686
10439,3809,25,1188,2025-04-07,2025-06-22,2025-07-07,76,2,3,Full Board,Corporate,Checked Out,13481,15,4,Website,13,202215
10440,4131,34,546,2025-08-16,2025-09-18,2025-10-02,33,4,2,Breakfast,Offline,Canceled,12668,14,5,Website,14,177352
10441,1977,64,1576,2026-01-13,2026-04-12,2026-04-25,89,2,2,Full Board,Corporate,Confirmed,21501,13,3,Travel Agent,12,279513
10442,496,22,1516,2024-10-18,2025-01-15,2025-01-17,89,2,4,Breakfast,Travel Agent,Canceled,21102,2,5,Travel Agent,22,42204
10443,2766,75,425,2024-12-20,2024-12-27,2024-12-28,7,3,1,Breakfast,Travel Agent,Checked Out,12127,1,3,Website,15,12127
10444,4542,38,897,2024-05-09,2024-06-11,2024-06-21,33,5,3,Breakfast,Online,Canceled,13891,10,1,Walk-in,19,138910
10445,2710,43,1528,2024-11-05,2024-12-05,2024-12-13,30,5,2,Half Board,Travel Agent,Checked Out,15795,8,3,App,11,126360
10446,2996,67,1334,2024-09-12,2024-10-04,2024-10-12,22,4,1,Breakfast,Corporate,Checked Out,13241,8,4,App,15,105928
10447,3543,34,1059,2024-09-23,2024-10-26,2024-11-08,33,1,0,Half Board,Online,Confirmed,24943,13,4,Travel Agent,13,324259
10448,963,5,96,2025-11-22,2026-01-02,2026-01-07,41,4,2,Half Board,Offline,Confirmed,10722,5,1,Website,14,53610
10449,2657,99,17,2025-12-24,2026-03-22,2026-04-03,88,5,3,Half Board,Online,Canceled,24572,12,3,Travel Agent,2,294864
10450,4445,76,1566,2025-08-23,2025-11-03,2025-11-07,72,3,3,Half Board,Offline,Confirmed,9163,4,1,Website,37,36652
10451,904,34,1646,2024-08-05,2024-10-03,2024-10-11,59,2,3,Full Board,Online,Checked Out,24590,8,5,Travel Agent,8,196720
10452,1899,31,427,2026-04-19,2026-07-05,2026-07-16,77,2,0,Full Board,Travel Agent,Canceled,13467,11,3,Travel Agent,37,148137
10453,1169,29,778,2024-11-09,2024-11-11,2024-11-14,2,5,3,Half Board,Online,Confirmed,19444,3,0,Walk-in,40,58332
10454,331,52,60,2025-01-20,2025-01-22,2025-01-29,2,3,2,Breakfast,Offline,Confirmed,17194,7,1,Walk-in,7,120358
10455,4508,39,566,2025-09-11,2025-10-17,2025-10-24,36,1,1,Full Board,Offline,Checked Out,16126,7,4,App,3,112882
10456,2933,76,385,2024-06-29,2024-07-18,2024-07-22,19,4,4,Breakfast,Offline,Checked Out,6483,4,1,App,2,25932
10457,3358,100,1112,2025-05-24,2025-08-17,2025-08-24,85,3,2,Half Board,Travel Agent,Checked Out,14635,7,3,Walk-in,3,102445
10458,1330,7,992,2025-07-29,2025-09-06,2025-09-10,39,4,4,Breakfast,Offline,Confirmed,17602,4,4,Website,13,70408
10459,2614,83,1977,2025-08-21,2025-10-28,2025-11-01,68,4,1,Breakfast,Travel Agent,Confirmed,3124,4,0,Travel Agent,11,12496
10460,875,84,1579,2024-12-24,2025-02-02,2025-02-09,40,5,3,Half Board,Online,Confirmed,10186,7,1,Walk-in,32,71302
10461,996,60,1671,2024-09-30,2024-12-12,2024-12-17,73,3,4,Full Board,Online,Confirmed,12755,5,4,Walk-in,11,63775
10462,1059,36,209,2025-07-11,2025-10-09,2025-10-20,90,4,4,Full Board,Offline,Confirmed,21598,11,0,Walk-in,8,237578
10463,4330,30,1747,2024-06-22,2024-09-13,2024-09-20,83,3,3,Half Board,Offline,Canceled,4919,7,4,Walk-in,7,34433
10464,4122,60,1129,2024-08-15,2024-11-01,2024-11-09,78,3,2,Half Board,Online,Confirmed,23597,8,5,Website,21,188776
10465,4389,98,1800,2025-06-17,2025-08-31,2025-09-08,75,4,4,Full Board,Corporate,Canceled,5535,8,1,Walk-in,21,44280
10466,354,4,253,2025-08-29,2025-10-14,2025-10-19,46,5,1,Breakfast,Offline,Confirmed,15447,5,4,Walk-in,2,77235
10467,2606,30,127,2024-06-23,2024-07-15,2024-07-30,22,4,3,Breakfast,Travel Agent,Canceled,5215,15,0,Walk-in,22,78225
10468,1510,92,593,2024-05-10,2024-07-03,2024-07-18,54,3,1,Full Board,Offline,Canceled,21638,15,3,Website,27,324570
10469,1556,40,243,2024-12-21,2025-02-04,2025-02-13,45,3,0,Breakfast,Travel Agent,Confirmed,24261,9,1,Travel Agent,25,218349
10470,1495,57,358,2025-09-13,2025-11-27,2025-12-02,75,5,2,Full Board,Travel Agent,Confirmed,5508,5,3,Website,1,27540
10471,553,49,704,2024-07-15,2024-09-09,2024-09-18,56,1,4,Half Board,Corporate,Checked Out,13492,9,0,Travel Agent,27,121428
10472,1364,66,447,2025-11-02,2025-11-15,2025-11-24,13,2,0,Breakfast,Travel Agent,Canceled,23186,9,1,Travel Agent,1,208674
10473,1787,79,598,2024-07-18,2024-08-13,2024-08-14,26,2,0,Half Board,Offline,Checked Out,15234,1,3,App,27,15234
10474,171,5,76,2024-11-23,2024-12-21,2024-12-29,28,4,2,Half Board,Online,Checked Out,3873,8,3,Website,6,30984
10475,3432,45,936,2025-10-07,2025-10-29,2025-11-12,22,1,2,Half Board,Online,Canceled,24814,14,0,Website,6,347396
10476,1086,25,1984,2024-11-26,2025-01-15,2025-01-19,50,1,1,Full Board,Online,Checked Out,8963,4,4,Website,35,35852
10477,4133,5,569,2026-01-11,2026-01-21,2026-01-27,10,2,0,Full Board,Corporate,Confirmed,8118,6,4,Walk-in,31,48708
10478,1216,51,1609,2024-12-05,2025-01-09,2025-01-17,35,1,3,Full Board,Travel Agent,Confirmed,8113,8,1,Travel Agent,6,64904
10479,2916,51,144,2025-03-20,2025-04-29,2025-05-07,40,3,4,Half Board,Offline,Canceled,22264,8,0,App,8,178112
10480,4366,52,640,2026-03-01,2026-03-25,2026-03-29,24,2,3,Full Board,Corporate,Checked Out,15228,4,4,Website,0,60912
10481,4967,92,1631,2024-12-07,2025-02-11,2025-02-19,66,5,4,Full Board,Online,Canceled,6169,8,2,Website,9,49352
10482,940,35,432,2025-03-16,2025-06-08,2025-06-11,84,2,4,Half Board,Online,Confirmed,7657,3,2,Website,31,22971
10483,142,51,38,2024-12-07,2025-02-17,2025-02-18,72,4,0,Full Board,Online,Canceled,3585,1,0,Walk-in,3,3585
10484,3788,13,727,2025-02-04,2025-02-09,2025-02-10,5,5,2,Half Board,Online,Checked Out,15639,1,1,App,3,15639
