review_id,booking_id,customer_id,hotel_rating,service_rating,cleanliness_rating,food_rating,review_text,review_date
5668,2392,3451,1,2.4,2.8,2.3,Inside nothing travel shoulder end rest result certain catch entire remember enjoy play among success until hold home up white.,2025-10-28
5669,2522,418,2.7,3.2,2.8,2.4,Century message onto fish national case again current work military win sure.,2026-03-12
5670,1076,4238,2.9,3.7,3.7,4.3,Identify factor tough behavior source rich prevent product support drive career.,2026-01-05
5671,9040,1951,2,1.1,4.8,3.4,Land recent whole month guy land theory red leave kid worker save difficult professional thank other price commercial however film.,2024-12-11
5672,5584,199,4,3.6,2,1.3,Choose friend you well any again buy while health may share have practice dog then phone.,2025-03-16
5673,4526,4179,1.5,4.1,2.6,2,Already behavior box purpose gun next follow politics once yes maybe whatever certainly part role seem.,2026-02-16
5674,5574,3398,1.5,4.1,3.4,2.8,Point most question toward party scientist beautiful challenge mean nothing thus eye draw.,2024-05-13
5675,6576,4596,3.5,2,3,1.2,Body color after consumer authority scientist remember participant throw skill inside house audience.,2024-12-07
5676,5184,1748,4.5,4.8,1.3,3.8,Home court idea front population less light national quite poor add.,2026-02-05
5677,6435,2280,4.1,3.2,1.2,4.4,Present particularly cut window work career kid play whose feel.,2025-05-11
5678,6240,382,4.7,2.6,4,4,Politics certainly often claim say art able enjoy room gas reality back its.,2025-04-14
5679,11333,2229,1.1,2.9,4.8,4.4,Important successful five human out space stand product very thus resource.,2025-05-16
5680,268,4544,1.6,3.1,4.2,2.5,Agency remember staff area pressure newspaper idea provide contain if talk imagine east experience see.,2025-11-11
5681,1805,719,4.6,4.4,2,1.9,Machine its writer prevent Democrat voice plan economic fall hundred last identify cost especially ask daughter work prepare.,2024-09-22
5682,4140,2495,4.1,1.7,4.2,1.4,Cup mouth medical statement learn change manager quite more big.,2024-12-14
5683,9045,1004,1.7,2.8,2.9,1.6,Leg raise ahead recognize baby hold fact claim against necessary father which once lay blood trial person civil however.,2025-06-24
5684,5216,3320,2.6,2.6,1,2.7,Face ability like technology by weight today note media citizen develop term modern prove song.,2024-11-25
5685,2160,3565,1.2,2.8,1.4,2.3,Third analysis program several race such place reduce population eight relationship with soon party hand again story institution.,2025-04-04
5686,2746,2927,1,4.6,4.2,4.6,Way item traditional sing side door dream course knowledge behavior growth court.,2025-09-21
5687,9926,197,4.2,2.4,4.6,3.6,Agreement likely officer since day agreement product popular measure resource member student price structure how country say we citizen.,2025-05-20
5688,9960,506,3.1,3.4,4.8,3,Student increase help if bar blue as culture little score.,2025-09-26
5689,6381,3185,4.9,1.1,1.8,1.5,Record yeah charge clear policy center yet southern particularly avoid show international similar production player national network television job.,2024-07-06
5690,6421,12,4,2.3,2,3.8,Age friend have something read customer seat somebody church fly walk move yeah international bit.,2024-09-25
5691,6252,1891,4.5,2,2.9,1.2,Country continue big win month foreign including although pattern store area hard office so reduce speech.,2024-07-03
5692,1154,2537,3.1,2.4,4.5,2.1,Find population line eight day parent against thank stay.,2024-06-06
5693,6115,2141,1.4,4.3,4,1.3,Thought place government five three available clear theory soon store hope quite hospital town left bank toward attention.,2025-05-30
5694,4130,4375,2.6,2.7,2.6,1.4,Left model threat look or child main it capital talk economic fast time decade ability source season.,2025-06-01
5695,10462,1350,1.8,4.6,4.5,2,Stay scientist star half bag relate democratic avoid mission north bar citizen item condition challenge media even political cold activity.,2024-11-01
5696,9036,2212,2.6,3.7,1.5,2.9,Which artist argue stand baby bill everybody imagine he whose hot talk ahead throw certain.,2025-01-06
5697,7738,2267,2.1,3.3,1.6,3.9,Member discussion long director standard piece lot activity become candidate either leave true enough this single.,2024-08-11
5698,8103,2498,2,3.1,2.5,1.2,Score drive road Democrat special knowledge occur chance car natural see ability radio dark official able matter management.,2025-09-17
5699,24,3665,3.9,3.7,1.5,3.2,Right much message might organization debate third just hold color car memory according she while.,2025-11-04
5700,6031,1792,1.7,3.3,2.1,2.2,Economic fear how environmental tax TV style hope save list huge management federal trial worry government trade leave board.,2025-11-27
5701,8621,55,4.7,3.2,1.8,4,Recognize enter lot enough effect manager month pick pressure join paper tough.,2025-06-24
5702,2063,1418,2.1,3.3,3.7,2.9,Identify or relate tend animal see option control hold television manager.,2025-06-16
5703,9432,2001,4.8,2.9,1,4.2,Born back deep fish occur not age who near military green structure.,2024-05-14
5704,9765,4556,2.9,1.9,4.7,2.2,Guess it determine mention write deep writer American child wear wide pretty pass.,2025-02-21
5705,7739,4179,4.5,4.4,3.7,1.5,Region central else after table skin range scientist partner and full lead occur body play relationship.,2025-12-13
5706,1563,476,5,4.8,3.7,2.4,Air executive these market until might statement gun brother support process challenge ability Mrs explain.,2026-02-07
5707,10289,2490,4.1,1.7,4.1,2.7,Today record popular now sea national identify area use benefit time level address.,2025-12-08
5708,10093,3281,4.5,3.9,3.8,2.9,Seat agreement billion strong couple you involve close reality seem.,2024-11-23
5709,9599,3459,1.2,4.2,2.2,1.2,Program social consider process exist couple debate model girl protect end.,2025-06-18
5710,11499,3520,2.7,3,2.9,4.5,Each family case trial short list recently worry benefit place.,2024-12-19
5711,779,3678,1.5,1.1,2.3,4.7,Check history indicate sound various miss institution free perform me notice must.,2025-03-18
5712,1118,4309,3.8,3.9,2.9,2.3,Special phone improve approach apply why open station model.,2025-10-26
5713,2869,4230,4.8,4.2,2.5,1.8,Create firm door sense score poor process generation without project also indicate leave nearly when executive yourself mouth.,2024-07-05
5714,7132,4250,3.3,2.9,4.8,3.6,Individual still also half someone program feel box truth bad admit.,2025-07-04
5715,459,1878,4,1.9,4,3.5,Growth church take sing bad current raise similar much budget health push expect owner.,2026-04-09
5716,9532,2909,3.3,4.8,4.6,2.4,Personal expect good pick enter west energy national couple really imagine issue.,2025-11-29
5717,1054,3218,2.8,4,3.9,3.5,Less save present law information station side west job study themselves world again.,2025-02-19
5718,8915,1122,2.6,1.7,1.1,2.8,Language whatever black away mention election miss up century dog vote activity drive page say thing anything analysis.,2025-07-12
5719,6225,2692,2.1,1.3,3.8,3.3,Admit determine affect PM question indicate whether beautiful understand now month Mr season since never pattern above mind history reflect.,2024-08-31
5720,11699,1317,1,4.9,2.1,4.9,Read firm point challenge everybody save class ever east arrive travel yet.,2026-03-28
5721,7360,2200,4.1,1.6,3.6,1.8,Ever sing specific too memory read trip reach thus rather news common by trial seat student.,2025-08-25
5722,6373,17,3.1,1.6,4.8,1.1,Money receive out join high song development ahead film room.,2024-07-26
5723,11688,4837,4.9,2.9,3.7,2.3,Think involve range alone democratic yourself strategy expect lot into ten who message Congress chair step hope.,2025-03-13
5724,9985,240,2.7,3.3,4.1,3.4,Maintain ball letter shoulder trade wish house test exactly society improve.,2025-08-04
5725,840,3672,4,3.6,5,4.3,Since weight through size yeah amount cell consider adult.,2026-03-21
5726,6504,1527,3.6,4.6,2.1,3.5,Because bring stay beautiful fill do particular step like war population boy senior camera last question green.,2025-04-30
5727,3316,4488,4,3.4,3.3,3.6,Local gun Mrs vote remain worry interest reduce result class Mr black.,2026-03-12
5728,11657,4178,4,3,1.4,1.1,People care deep if check without owner foot bad ok or detail with consumer movie.,2025-05-20
5729,7377,209,2.4,3.4,4.5,1.9,May responsibility kid south left natural still affect explain whose over always large social.,2025-03-19
5730,8596,2033,1.4,2.1,2.5,3.7,Thing plan guy decade success gas thousand address window prove only fund eye.,2024-07-16
5731,884,809,4.7,3.5,1.8,3.4,Important into although understand cost wall stop sing camera hear way character police short perform street daughter should ball this.,2025-03-31
5732,5156,3006,2.6,1.2,1.9,2.5,Conference win claim short at one big carry prove maybe cover nature rich we door team body concern.,2024-09-13
5733,9441,1887,3.6,3.5,1,2,Remain write community specific candidate modern subject summer middle small shake our story health fight develop.,2025-12-12
5734,11932,1568,1.1,3.4,3.2,3.9,Back value to position fly safe over real vote growth.,2025-09-21
5735,5132,2482,4.6,3.3,1.8,3.1,Under scientist particular party security peace get can charge.,2025-10-12
5736,1327,534,2.9,1.4,4.8,4.9,Phone entire never effect four sport mention become present whose.,2025-10-30
5737,9481,4739,2.1,3.1,2.9,1.6,Natural be important change attack dinner agreement way movie traditional strategy.,2025-08-31
5738,6359,1228,2.4,3.5,1.6,4.3,Measure husband these Mrs give who long child station catch candidate rather issue magazine throw resource plant whatever whose affect.,2025-09-11
5739,6040,3121,4.9,3.4,3.2,4.3,Tonight party challenge human peace piece almost scientist identify.,2024-07-27
5740,7285,696,2.1,4.6,2.4,3.6,Bit onto under institution service decade fish official bit too.,2024-09-29
5741,3014,4884,3.8,2,1.2,4.2,Phone weight employee media lose no nice friend friend sea view modern what cell throw else between represent.,2025-04-02
5742,10752,2701,3,2.9,3.3,4.9,Movement cause news finally know available purpose Republican collection yeah theory year occur clearly conference body word also stay be.,2024-12-15
5743,6666,2230,3.9,4.6,4.2,3.7,Thus professional hit long worry remain three provide lawyer will job.,2025-12-14
5744,2730,4910,2.1,1.3,4.1,3.7,Write girl girl glass citizen billion finally feeling stop pretty.,2024-07-03
5745,1191,3315,2.5,4.8,4.5,1.1,Congress lot scene poor statement sometimes letter radio gas agree option.,2024-12-31
5746,2016,1424,3.3,1.4,4.2,4.5,Rich him team form treat main stay mention dark out half decision memory.,2024-10-04
5747,8193,4750,4.6,4.3,1.5,1.5,Then pretty minute available cover former natural quickly better discussion add animal.,2025-01-12
5748,46,1090,2.3,1.2,1,1.5,Bar meet game brother often southern hand mind remain land defense perhaps body culture federal usually player inside finally least.,2025-05-19
5749,2655,1757,3.1,2.4,4.1,3.9,Could enjoy sound evidence wide campaign different also rich brother stay.,2024-11-07
5750,577,3454,2.9,4.2,1.5,4.2,Herself evidence card learn fight anything international forward painting thank staff.,2025-04-24
5751,9695,1157,2.9,2.8,3.3,2.1,Cost above respond individual side series chance pressure imagine if per game they state condition ability send little stay herself.,2025-01-31
5752,3620,3399,3.8,1.9,1.4,1.7,Rather play finish buy blue bag clearly college television anyone officer machine nature late any play head part idea.,2024-11-30
5753,9787,3972,1.1,3.9,2.3,2.4,Next war industry ability whom friend pass force per prove into.,2025-09-18
5754,2928,4765,1.3,4.1,2.1,3.6,Miss number environment commercial radio consider various use often pass across rather.,2024-09-29
5755,10681,1015,3.1,4.4,5,2.5,Race whether think part sense budget those recognize after him wish.,2025-12-12
5756,5552,762,4.7,3.8,4.2,1.2,Million subject likely middle series thing none space allow it.,2024-07-10
5757,8662,3737,4,2.4,4.6,2.1,Seven know may stock consumer happy follow western draw ok suddenly recent decade.,2024-10-29
